sentence_id	text	translation	lemma	translation_token	translation_lemma	alignment
d005.s005	But lawyers for Mr. Hayes have already made court filings that sketch out appeals arguments that are likely to occupy the courts for years .	但海耶斯的律师已经提交了法庭文件，概述了可能在法庭上占据多年的上诉论点。	but lawyer for mr. haye have already make court filing that sketch out appeal argument that be likely to occupy the court for year .	但 海耶斯 的 律师 已经 提交 了 法庭 文件 ， 概述 了 可能 在 法庭 上 占据 多年 的 上诉 论点 。	但 海耶斯 的 律师 已经 提交 了 法庭 文件 ， 概述 了 可能 在 法庭 上 占据 多年 的 上诉 论点 。	[(0, 0), (1, 3), (3, 1), (4, 1), (6, 4), (8, 7), (9, 8), (11, 10), (13, 19), (14, 20), (15, 9), (17, 12), (18, 16), (20, 2), (21, 14), (22, 17), (24, 21)]
d005.s006	One of the most provocative is that the intense reporting on the trial - including mainstream reporters ' extensive use of Twitter - created a `` circus atmosphere '' and such widespread , instant saturation with inflammatory details that the jury was improperly swayed by public passions .	其中最具挑衅性的是，对审判的激烈报道-包括主流记者对Twitter的广泛使用-创造了一种“马戏团气氛” ，以及如此广泛，即时的煽动性细节，以至于陪审团被公众的激情不恰当地动摇了。	one of the most provocative be that the intense reporting on the trial - include mainstream reporter ' extensive use of twitter - create a `` circus atmosphere '' and such widespread , instant saturation with inflammatory detail that the jury be improperly sway by public passion .	其中 最 具 挑衅性 的 是 ， 对 审判 的 激烈 报道 - 包括 主流 记者 对T witter 的 广泛 使用 - 创造 了 一 种 “ 马戏团 气氛 ” ， 以及 如此 广泛 ， 即时 的 煽动性 细节 ， 以至于 陪审团 被 公众 的 激情 不 恰 当地 动摇 了 。	其中 最 具 挑衅性 的 是 ， 对 审判 的 激烈 报道 - 包括 主流 记者 对T witter 的 广泛 使用 - 创造 了 一 种 “ 马戏团 气氛 ” ， 以及 如此 广泛 ， 即时 的 煽动性 细节 ， 以至于 陪审团 被 公众 的 激情 不 恰 当地 动摇 了 。	[(0, 0), (1, 4), (3, 1), (4, 37), (5, 5), (6, 6), (7, 9), (8, 10), (9, 11), (10, 7), (12, 8), (13, 12), (14, 13), (15, 14), (16, 15), (18, 19), (19, 20), (20, 18), (21, 16), (22, 21), (23, 22), (24, 24), (25, 26), (26, 27), (27, 28), (28, 29), (29, 31), (30, 32), (31, 33), (33, 35), (34, 17), (37, 38), (38, 40), (40, 41), (43, 49), (45, 43), (46, 45), (47, 51)]
d005.s007	The claim could force appeals judges to grapple with the question of whether new technology requires new courtroom rules .	这一说法可能会迫使上诉法官努力解决新技术是否需要新的法庭规则的问题。	the claim could force appeal judge to grapple with the question of whether new technology require new courtroom rule .	这 一 说法 可能 会 迫使 上诉 法官 努力 解决 新 技术 是否 需要 新 的 法庭 规则 的 问题 。	这 一 说法 可能 会 迫使 上诉 法官 努力 解决 新 技术 是否 需要 新 的 法庭 规则 的 问题 。	[(0, 0), (1, 2), (2, 3), (3, 5), (4, 6), (5, 7), (6, 4), (10, 19), (11, 15), (12, 12), (13, 14), (14, 11), (15, 13), (16, 10), (17, 16), (18, 17), (19, 20)]
d005.s008	`` As I experienced it during this trial , I think there 's a real danger that the inclusion of new technology in the courtroom is affecting an individual 's fair-trial rights , '' said Thomas J. Ullmann , Mr. Hayes 's chief defense lawyer .	海耶斯的首席辩护律师托马斯· J ·乌尔曼（ Thomas J. Ullmann ）说： “正如我在这次审判中所经历的那样，我认为在法庭上使用新技术会影响个人的公平审判权，这是一个真正的危险。”	`` as I experience it during this trial , I think there ' a real danger that the inclusion of new technology in the courtroom be affect a individual 's fair-trial right , '' say thoma j. ullmann , mr. haye 's chief defense_lawyer .	海耶斯 的 首席 辩护 律师 托马斯· J ·乌尔曼 （ Thomas J . Ullmann ） 说 ： “ 正如 我 在 这次 审判 中 所 经历 的 那样 ， 我 认为 在 法庭 上 使用 新 技术 会 影响 个人 的 公平 审判权 ， 这是 一个 真正 的 危险 。 ”	海耶斯 的 首席 辩护 律师 托马斯· J ·乌尔曼 （ Thomas J . Ullmann ） 说 ： “ 正如 我 在 这次 审判 中 所 经历 的 那样 ， 我 认为 在 法庭 上 使用 新 技术 会 影响 个人 的 公平 审判权 ， 这是 一个 真正 的 危险 。 ”	[(0, 16), (1, 17), (2, 18), (3, 24), (6, 20), (7, 21), (9, 28), (10, 29), (13, 44), (14, 45), (15, 47), (16, 23), (18, 33), (20, 34), (21, 35), (22, 22), (24, 31), (26, 37), (28, 38), (29, 39), (30, 40), (31, 41), (32, 48), (33, 49), (34, 14), (35, 9), (36, 10), (37, 12), (40, 0), (41, 1), (42, 2), (43, 7), (44, 48)]
d005.s009	The trial judge , Jon C. Blue of State Superior Court , tersely rejected the claims in a ruling last week , saying that the news media were `` carefully controlled '' and that there was no evidence the jury was driven by passion .	州高等法院的审判法官乔恩· C ·布鲁（ Jon C. Blue ）在上周的一项裁决中简短地驳回了这些说法，称新闻媒体受到“仔细控制” ，没有证据表明陪审团是受激情驱使的。	the trial_judge , jon c. blue of state superior_court , tersely reject the claim in a ruling last week , say that the news_media be `` carefully controlled '' and that there be no evidence the jury be drive by passion .	州 高等 法院 的 审判 法官 乔恩· C ·布鲁 （ Jon C . Blue ） 在 上周 的 一 项 裁决 中 简短 地 驳回 了 这些 说法 ， 称 新闻 媒体 受到 “ 仔细 控制 ” ， 没有 证据 表明 陪审团 是 受 激情 驱使 的 。	州 高等 法院 的 审判 法官 乔恩· C ·布鲁 （ Jon C . Blue ） 在 上周 的 一 项 裁决 中 简短 地 驳回 了 这些 说法 ， 称 新闻 媒体 受到 “ 仔细 控制 ” ， 没有 证据 表明 陪审团 是 受 激情 驱使 的 。	[(1, 4), (3, 10), (4, 11), (5, 13), (6, 3), (7, 0), (8, 6), (10, 23), (11, 24), (12, 26), (13, 27), (14, 21), (15, 18), (16, 20), (17, 16), (19, 47), (20, 29), (22, 17), (23, 30), (25, 33), (26, 34), (27, 32), (28, 36), (33, 38), (34, 39), (36, 41), (37, 42), (40, 44), (41, 47)]
d005.s010	But that is not likely to be the last word on the issue .	但这不太可能是这个问题的最后一句话。	but that be not likely to be the last_word on the issue .	但 这不 太 可能 是 这个 问题 的 最后 一句话 。	但 这不 太 可能 是 这个 问题 的 最后 一句话 。	[(0, 0), (1, 1), (4, 3), (5, 4), (8, 9), (11, 6), (12, 10)]
d005.s011	For decades , appeals courts have recognized that coverage of notorious cases can raise questions about a trial 's fairness .	几十年来，上诉法院已经认识到，对臭名昭著案件的报道可能会引发对审判公正性的质疑。	for decade , appeals_court have recognize that coverage of notorious case can raise question about a trial 's fairness .	几十 年 来 ， 上诉 法院 已经 认识 到 ， 对 臭名昭著 案件 的 报道 可能 会 引发 对 审判 公正性 的 质疑 。	几十 年 来 ， 上诉 法院 已经 认识 到 ， 对 臭名昭著 案件 的 报道 可能 会 引发 对 审判 公正性 的 质疑 。	[(0, 2), (3, 5), (5, 7), (7, 14), (8, 13), (9, 11), (10, 12), (11, 16), (12, 17), (13, 22), (14, 18), (15, 19), (18, 20), (19, 23)]
d005.s012	In a landmark 1966 ruling , the United States Supreme Court overturned the conviction of a Cleveland osteopath , Dr. Sam Sheppard , for the murder of his wife , saying in its decision , Sheppard v. Maxwell , that there was a `` carnival atmosphere at trial '' because of the news media .	在1966年的一项具有里程碑意义的裁决中，美国最高法院推翻了对克利夫兰骨科医生山姆·谢泼德（ Sam Sheppard ）博士谋杀妻子的定罪，并在谢泼德诉麦克斯韦（ Sheppard v. Maxwell ）案中表示，由于新闻媒体的原因，审判中存在“狂欢节气氛”。	in a landmark 1966 ruling , the united_states_supreme_court overturn the conviction of a cleveland osteopath , dr. sam sheppard , for the murder of he wife , say in its decision , sheppard v. maxwell , that there be a `` carnival atmosphere at trial '' because of the news_media .	在 1966年 的 一 项 具有 里程碑 意义 的 裁决 中 ， 美国 最高 法院 推翻 了 对 克利夫兰 骨科 医生 山姆·谢泼德 （ Sam Sheppard ） 博士 谋杀 妻子 的 定罪 ， 并 在 谢泼 德诉 麦克斯韦 （ Sheppard v . Maxwell ） 案 中 表示 ， 由于 新闻 媒体 的 原因 ， 审判 中 存在 “ 狂欢节 气氛 ” 。	在 1966年 的 一 项 具有 里程碑 意义 的 裁决 中 ， 美国 最高 法院 推翻 了 对 克利夫兰 骨科 医生 山姆·谢泼德 （ Sam Sheppard ） 博士 谋杀 妻子 的 定罪 ， 并 在 谢泼 德诉 麦克斯韦 （ Sheppard v . Maxwell ） 案 中 表示 ， 由于 新闻 媒体 的 原因 ， 审判 中 存在 “ 狂欢节 气氛 ” 。	[(0, 10), (1, 3), (2, 6), (3, 1), (4, 9), (7, 13), (8, 15), (9, 2), (13, 18), (14, 19), (16, 26), (17, 23), (18, 24), (20, 17), (22, 27), (23, 29), (25, 28), (27, 45), (28, 44), (30, 30), (32, 38), (33, 39), (34, 36), (38, 55), (40, 56), (41, 57), (42, 58), (43, 32), (44, 53), (45, 59), (46, 47), (48, 50), (49, 49), (50, 60)]
d005.s013	The crime is believed by some to have been the inspiration for the television show and the movie `` The Fugitive . ''	一些人认为，这一罪行是电视节目和电影《逃亡者》的灵感来源。	the crime be believe by some to have be the inspiration for the television_show and the movie `` the fugitive . ''	一些 人 认为 ， 这 一 罪行 是 电视 节目 和 电影 《 逃亡者 》 的 灵感 来源 。	一些 人 认为 ， 这 一 罪行 是 电视 节目 和 电影 《 逃亡者 》 的 灵感 来源 。	[(1, 6), (2, 1), (3, 2), (5, 0), (6, 7), (9, 15), (10, 16), (12, 4), (13, 9), (14, 10), (15, 8), (16, 11), (17, 12), (18, 13), (19, 13), (20, 18), (21, 14)]
d005.s014	Some lawyers said appeals courts reviewing Mr. Hayes 's conviction half a century later might be intrigued by the argument that new rules could be necessary to govern ways of communicating from courtrooms unimagined at the time of Dr. Sheppard 's case .	一些律师表示，半个世纪后，上诉法院在审查海耶斯的定罪时，可能会对以下论点感到好奇，即可能需要新的规则来管理在谢泼德博士案件发生时无法想象的法庭上的沟通方式。	some lawyer say appeals_court review mr. haye 's conviction half a century later might be intrigue by the argument that new rule could be necessary to govern way of communicate from courtroom unimagine at the time of dr. sheppard 's case .	一些 律师 表示 ， 半 个 世纪 后 ， 上诉 法院 在 审查 海耶斯 的 定罪 时 ， 可能 会 对 以下 论点 感到 好奇 ， 即 可能 需要 新 的 规则 来 管理 在 谢泼德 博士 案件 发生 时 无法 想象 的 法庭 上 的 沟通 方式 。	一些 律师 表示 ， 半 个 世纪 后 ， 上诉 法院 在 审查 海耶斯 的 定罪 时 ， 可能 会 对 以下 论点 感到 好奇 ， 即 可能 需要 新 的 规则 来 管理 在 谢泼德 博士 案件 发生 时 无法 想象 的 法庭 上 的 沟通 方式 。	[(0, 0), (1, 1), (2, 2), (3, 9), (4, 12), (5, 8), (6, 13), (8, 15), (9, 4), (10, 14), (11, 6), (12, 7), (13, 18), (14, 19), (15, 24), (16, 20), (17, 21), (18, 22), (19, 3), (20, 29), (21, 31), (22, 27), (24, 28), (25, 32), (26, 33), (27, 47), (28, 30), (29, 46), (31, 43), (33, 26), (35, 16), (36, 42), (37, 36), (38, 35), (39, 45), (40, 37), (41, 48)]
d005.s015	`` There is a general reason for concern about the impact of the new media '' in high-profile trials , said John J. Donohue III , a Stanford Law School professor who studied the Connecticut death penalty and wrote a report that said it was arbitrarily enforced .	斯坦福大学法学院教授约翰· J ·多诺霍三世（ John J. Donohue III ）研究了康涅狄格州的死刑，并撰写了一份报告，称其被任意执行，他说： “人们普遍担心新媒体对备受瞩目的审判的影响。”	`` there be a general reason for concern about the impact of the new media '' in high-profile trial , say john j. donohue iii , a stanford law school professor who study the connecticut death_penalty and write a report that say it be arbitrarily enforce .	斯坦福 大学 法学院 教授 约翰· J ·多诺霍三 世 （ John J . Donohue III ） 研究 了 康涅狄格州 的 死刑 ， 并 撰写 了 一 份 报告 ， 称 其 被 任意 执行 ， 他 说 ： “ 人们 普遍 担心 新 媒体 对 备受 瞩目 的 审判 的 影响 。 ”	斯坦福 大学 法学院 教授 约翰· J ·多诺霍三 世 （ John J . Donohue III ） 研究 了 康涅狄格州 的 死刑 ， 并 撰写 了 一 份 报告 ， 称 其 被 任意 执行 ， 他 说 ： “ 人们 普遍 担心 新 媒体 对 备受 瞩目 的 审判 的 影响 。 ”	[(0, 37), (3, 15), (4, 39), (6, 43), (7, 40), (9, 1), (10, 49), (11, 48), (13, 41), (14, 42), (15, 51), (16, 16), (17, 45), (18, 47), (20, 35), (21, 9), (22, 10), (23, 12), (24, 13), (26, 18), (27, 0), (28, 2), (30, 3), (34, 17), (35, 19), (36, 21), (37, 22), (38, 24), (39, 26), (41, 28), (42, 29), (43, 30), (44, 31), (45, 32), (46, 50)]
d005.s016	Professor Donohue said some appeals judges might be intrigued by the idea that limiting instant communication from courtrooms might make trials fairer .	Donohue教授说，一些上诉法官可能会对限制法庭的即时沟通可能使审判更公平的想法感到好奇。	professor donohue say some appeal judge might be intrigue by the idea that limit instant communication from courtroom might make trial fairer .	Donohue 教授 说 ， 一些 上诉 法官 可能 会 对 限制 法庭 的 即时 沟通 可能 使 审判 更 公平 的 想法 感到 好奇 。	Donohue 教授 说 ， 一些 上诉 法官 可能 会 对 限制 法庭 的 即时 沟通 可能 使 审判 更 公平 的 想法 感到 好奇 。	[(0, 1), (1, 0), (2, 2), (3, 4), (4, 5), (5, 6), (6, 7), (8, 23), (11, 21), (13, 10), (14, 13), (15, 14), (17, 11), (18, 15), (19, 16), (20, 17), (21, 19), (22, 24)]
d005.s017	The Twitter issue is just one of many outlined by Mr. Hayes 's lawyers that are likely to be argued for years , delaying an execution .	推特问题只是海耶斯的律师概述的众多问题之一，这些问题可能会被争论多年，推迟执行。	the twitter issue be just one of many outline by mr. haye 's lawyer that be likely to be argue for year , delay a execution .	推特 问题 只是 海耶斯 的 律师 概述 的 众多 问题 之一 ， 这些 问题 可能 会 被 争论 多年 ， 推迟 执行 。	推特 问题 只是 海耶斯 的 律师 概述 的 众多 问题 之一 ， 这些 问题 可能 会 被 争论 多年 ， 推迟 执行 。	[(1, 0), (2, 1), (4, 2), (5, 10), (6, 4), (7, 8), (8, 6), (11, 3), (13, 5), (14, 12), (16, 14), (18, 16), (19, 17), (20, 18), (23, 20), (24, 7), (25, 21), (26, 22)]
